20193460,fn-Vagnk,ln-Nuswlb,1992-05-14,C501,0.41
20194987,fn-Tcby,ln-Pnd,1990-10-04,C602,0.39
20204230,fn-Pybdgsmakt,ln-Oqpwboteef,1997-09-10,C101,3.73
20204704,fn-Nuxxqvvzmb,ln-Wikfaku,2002-04-23,C606,0.66
20184667,fn-Isjz,ln-Tdlyy,1999-01-05,C203,3.78
20204826,fn-Kfapoxithe,ln-Shulsa,1991-08-10,C504,1.49
20203591,fn-Cbnetdf,ln-Zikbwse,2005-02-03,C206,1.02
20194676,fn-Azhqe,ln-Gtdkqtdl,2002-04-12,C103,0.36
20194193,fn-Ohizcklv,ln-Dzsylthrv,1993-01-11,C205,0.12
20184146,fn-Yelbwpf,ln-Agsbdn,2007-10-21,C403,1.69
20183749,fn-Fmpsc,ln-Httjh,2005-07-14,C301,2.92
20184292,fn-Srmgcauakq,ln-Ifkswkn,2000-12-22,C402,1.63
20194312,fn-Ajv,ln-Rpdj,2005-09-04,C406,1.88
20184983,fn-Feiikwury,ln-Lnvrrbtjsj,1996-05-12,C506,3.44
20184931,fn-Stiibpnnml,ln-Sbk,2006-10-08,C401,3.99
20193935,fn-Hsnvwyhz,ln-Kssj,2010-12-29,C102,3.69
20193593,fn-Uyulsr,ln-Czdaa,2002-01-31,C202,3.66
20184907,fn-Bereg,ln-Dwfexoq,1992-03-01,C603,3.32
20203865,fn-Gmbpbftsj,ln-Mkjdilscwo,2005-06-12,C206,1.85
20184636,fn-Hfdzqi,ln-Ugpkeapw,2006-02-10,C401,1.27
20194734,fn-Uzzmsnx,ln-Gozssql,1998-06-09,C205,1.14
20193413,fn-Xgwjxee,ln-Xdewncdmfs,1990-08-08,C601,1.69
20204153,fn-Txvwbjujy,ln-Fyoyevnvyw,1991-06-30,C201,3.96
20203753,fn-Bollfsi,ln-Dkewbeqdp,2001-09-05,C201,0.78
20204245,fn-Jjtaotgszn,ln-Mehlvfufzj,1990-09-27,C102,1.46
20183762,fn-Zsmm,ln-Zdyvezrmzu,2002-07-22,C301,2.58
20194031,fn-Gvzzhn,ln-Uvmccfekl,1995-01-24,C204,3.69
20204336,fn-Bex,ln-Uxcod,2010-09-05,C105,3.99
20193543,fn-Cszslrtnyd,ln-Nkrqwe,1997-08-04,C405,2.07
20183932,fn-Lfmjjy,ln-Knxpzm,2006-12-24,C302,0.25
20193654,fn-Ukaxj,ln-Cjqqb,1996-01-14,C505,1.15
20204495,fn-Kwxmgnp,ln-Pfpfohbqoc,1996-09-24,C202,2.42
20204415,fn-Dnmfmwlwtk,ln-Ytkzyfsutm,2002-01-23,C206,0.47
20204687,fn-Amkcrhx,ln-Kbruzspgce,1997-06-30,C506,3.0
20193821,fn-Wrhzrpmgnl,ln-Xszqnbe,1997-05-20,C405,0.86
20204044,fn-Xcluzszc,ln-Lyg,1995-11-05,C306,1.13
20204862,fn-Czpocihra,ln-Zbqy,2001-10-16,C602,0.44
20203617,fn-Hsxw,ln-Mfu,2002-06-08,C506,3.1
20183714,fn-Wjmneepo,ln-Wrcjkh,2009-10-15,C402,3.05
20204975,fn-Bdbyegum,ln-Bglgpswqe,2004-03-24,C102,3.88
20194174,fn-Uizdwuba,ln-Jcqhc,1997-12-31,C101,3.91
20203825,fn-Thfqqt,ln-Qkxnaxzqs,1996-11-17,C405,0.74
20193487,fn-Zxhh,ln-Tnnqllyg,2001-11-13,C503,0.94
20203841,fn-Lpwoefv,ln-Cryiohilzl,1998-06-01,C404,3.7
20204406,fn-Tvlhzm,ln-Ovlmnvb,2000-07-21,C205,1.28
20183650,fn-Yvqmretq,ln-Yoyunyrijn,2002-03-07,C402,3.1
20194708,fn-Hlguat,ln-Vuhhgc,2009-10-03,C304,0.63
20204869,fn-Lfrnqr,ln-Ydqkojbimo,2006-08-30,C204,1.11
20194040,fn-Dhxnm,ln-Njbjd,2003-02-11,C103,1.23
20184862,fn-Mdtnb,ln-Ctc,1998-05-05,C501,0.32
20193927,fn-Ennb,ln-Pds,1995-10-02,C204,2.63
20203807,fn-Kjbpwqsxhe,ln-Iota,1994-04-01,C102,0.07
20184163,fn-Zidzhc,ln-Oymnkzj,1995-11-18,C506,2.89
20194764,fn-Gxrsfstdiq,ln-Hish,2006-06-04,C604,1.74
20193460,fn-Mspiyc,ln-Qibqcgp,2001-06-27,C303,0.64
20184494,fn-Bfmdafqwvt,ln-Xsrzsq,1997-11-29,C504,0.72
20204126,fn-Wvtbupsnus,ln-Nveaqsfiwr,1990-01-07,C304,3.5
20184634,fn-Rbvmrquvnp,ln-Khvjpgol,2009-09-02,C303,1.12
20194313,fn-Pfqihadj,ln-Mbxatuoh,1991-06-14,C401,2.84
20203867,fn-Yznznujfvj,ln-Dzzok,1992-01-11,C401,2.39
20193433,fn-Nklmzbm,ln-Mjvygnkgx,2001-07-11,C405,1.35
20203981,fn-Oilpmvzdx,ln-Bwbnpg,1995-04-14,C204,0.47
20193471,fn-Etyupkohi,ln-Snemjm,1993-06-16,C503,0.42
20204427,fn-Nwf,ln-Dhvoh,1993-05-18,C204,1.91
20193524,fn-Cjttmp,ln-Pvo,2007-01-06,C302,2.66
20203728,fn-Uvnioieryx,ln-Gtfzamyz,1994-05-31,C206,0.61
20194693,fn-Vaqnty,ln-Lgxv,1997-05-09,C306,0.87
20204182,fn-Gpiwggnpzy,ln-Hwyzqi,2005-11-15,C106,1.7
20204676,fn-Jspkom,ln-Peq,2003-12-20,C606,2.48
20204921,fn-Byqeftuz,ln-Uexm,1992-09-20,C106,1.55
20184041,fn-Saho,ln-Peqmsh,2009-12-11,C606,1.06
20194340,fn-Rbinmsq,ln-Yvfduhia,1997-02-04,C204,3.97
20204025,fn-Cokd,ln-Yiz,1995-08-19,C306,1.76
20204400,fn-Zddi,ln-Qclurq,2004-02-06,C401,0.48
20204303,fn-Qmbe,ln-Lwz,1993-08-31,C505,3.51
20194030,fn-Ronumjjmi,ln-Fkuixr,1996-01-18,C206,0.41
20194359,fn-Tsh,ln-Jwk,2004-11-16,C402,1.86
20204389,fn-Hwnushvvo,ln-Ssqqmyys,2005-12-18,C404,0.37
20194790,fn-Oschx,ln-Isfkk,1992-08-25,C303,2.89
20204164,fn-Ohkfdxtw,ln-Zerywv,2004-05-14,C303,3.86
20184972,fn-Onuhpwb,ln-Pgviphxms,1996-02-26,C102,2.86
20184080,fn-Jcvh,ln-Mkdbm,1992-07-03,C504,1.51
20183857,fn-Aew,ln-Okjkth,2007-06-24,C306,2.8
20184042,fn-Yza,ln-Rtkeeuzzu,2003-04-03,C605,2.57
20183665,fn-Dkanprli,ln-Zwth,2007-11-13,C205,2.15
20194150,fn-Jmradygxvl,ln-Vasrxakhh,2007-09-09,C505,1.96
20193743,fn-Tztjha,ln-Xthaah,2005-04-02,C304,0.93
20193454,fn-Cyb,ln-Nrqk,2000-11-27,C106,0.86
20204241,fn-Njymk,ln-Iipse,2005-10-05,C503,0.97
20204040,fn-Hzpt,ln-Fswidbdfj,1992-09-07,C303,0.28
20194874,fn-Ahypxypcvk,ln-Lljetm,1999-06-24,C503,3.56
20184153,fn-Idtumwczf,ln-Tshn,1993-05-07,C302,1.77
20184842,fn-Fajlhx,ln-Vmcuaj,1999-01-30,C506,0.38
20184418,fn-Gow,ln-Uprubtpbda,1994-07-29,C106,0.73
20193566,fn-Yhqvfhyq,ln-Avwjm,2000-08-05,C306,0.86
20194607,fn-Bkhrat,ln-Aam,1996-05-26,C102,2.75
20183799,fn-Iyeodaqe,ln-Xhszqhmrb,2001-03-05,C105,0.88
20204481,fn-Ykntkgs,ln-Wra,1992-11-08,C603,1.67
20194828,fn-Emnbm,ln-Tqtjvrlh,2001-07-15,C405,2.98
20193860,fn-Uyxilnt,ln-Jklpqf,1999-03-06,C101,0.95
20184023,fn-Brdzvz,ln-Pjkvyj,1995-07-27,C606,3.74
20193751,fn-Gpnszwooof,ln-Iatfy,1992-06-07,C202,2.02
20203984,fn-Jxrxay,ln-Jqxdnxq,2008-02-16,C203,0.74
20183591,fn-Scgrog,ln-Dkh,1992-10-09,C103,1.7
20204210,fn-Zirtvegm,ln-Etnv,1998-07-16,C406,0.54
20194276,fn-Dcxgvltyw,ln-Aiimxuh,2008-11-14,C602,2.86
20184608,fn-Orhmzufqlf,ln-Ykbcg,2007-03-13,C106,0.74
20184569,fn-Qpsngzczmz,ln-Qepbh,1995-12-02,C506,3.55
20193977,fn-Lwv,ln-Slduz,2006-02-29,C605,1.38
20194678,fn-Ahbszyerqv,ln-Tox,2004-12-01,C305,0.9
20204590,fn-Kqpgkqyq,ln-Fwdsguoxv,2004-04-05,C206,2.38
20194974,fn-Ynpjc,ln-Cyazk,2010-10-03,C205,1.33
20183879,fn-Vtxlnjpb,ln-Dlqj,1998-09-10,C306,3.08
20183547,fn-Ahm,ln-Tctgbsva,2004-10-02,C305,2.46
20203876,fn-Ocrbbvt,ln-Gfl,1999-12-15,C601,2.98
20183941,fn-Tmhajpqdtw,ln-Kykgzdhx,1990-04-21,C301,2.11
20193960,fn-Wvlj,ln-Xtch,1996-01-08,C601,0.03
20194599,fn-Wykbtwnea,ln-Dkwlawou,2009-04-25,C306,2.49
20194884,fn-Dcfxsaadf,ln-Dqnvlesf,1991-06-26,C103,1.4
20203877,fn-Fqewmd,ln-Nmnctnag,1998-11-18,C604,1.71
20204238,fn-Pqpdqcg,ln-Eduse,1999-07-21,C102,1.34
20203840,fn-Aabkizcdf,ln-Jhsycxtek,2000-10-10,C303,3.46
20183860,fn-Ogneyu,ln-Ukswnana,2003-12-10,C502,3.33
20193432,fn-Lbv,ln-Gbaaakwgp,1991-06-03,C101,1.87
20194497,fn-Kaxeh,ln-Nrrsj,2004-09-17,C606,1.46
20193965,fn-Lriuocuw,ln-Ssy,1998-03-23,C605,0.56
20184358,fn-Whyaqx,ln-Uls,2003-01-24,C106,3.9
20194862,fn-Sxtwug,ln-Zuzfeeq,1991-08-20,C502,0.43
20203433,fn-Ezmltw,ln-Wyzfnnpo,1995-08-17,C602,0.32
20204382,fn-Ctmsjbt,ln-Ueqppco,2002-08-25,C304,0.38
20193819,fn-Jcajucsk,ln-Jisll,2006-11-06,C404,2.08
20193827,fn-Qjbfh,ln-Sbqm,1995-10-31,C103,2.68
20204709,fn-Msuro,ln-Vnfuj,2006-01-03,C501,1.6
20203810,fn-Uqcqaig,ln-Mand,2009-08-20,C605,1.2
20194170,fn-Uzrppejfpq,ln-Expzhjfk,2004-06-01,C302,0.4
20204097,fn-Uhm,ln-Mzeaxnlcqr,1997-10-07,C205,2.89
20184874,fn-Xolc,ln-Ajvhllww,2010-04-07,C103,3.01
20194454,fn-Oezzeg,ln-Aynbp,2005-08-17,C303,1.31
20194617,fn-Acrdvsa,ln-Wrybpdso,1995-05-22,C504,1.08
20193982,fn-Dlaevqkeh,ln-Zwa,1990-04-14,C601,3.88
20204720,fn-Kgqlg,ln-Cgxyyvjgqn,2001-12-07,C403,2.7
20184838,fn-Inedt,ln-Joxbgstelv,1993-10-13,C501,2.29
20184301,fn-Cnzli,ln-Nbwh,1999-02-27,C305,3.63
20194741,fn-Nvbx,ln-Gzaglwno,1992-06-30,C602,2.02
20203795,fn-Jinahwfjom,ln-Lvdnjiuqta,2000-01-11,C605,0.65
20183710,fn-Tcendmuvjp,ln-Kkh,2004-10-14,C605,1.8
20183895,fn-Wepfaaauo,ln-Djucsqc,1999-05-08,C202,1.97
20193830,fn-Zhv,ln-Bakdzbwt,1991-09-28,C606,0.64
20184095,fn-Peono,ln-Xzih,2004-05-30,C401,0.94
20194183,fn-Qpuetqvk,ln-Rei,2007-11-29,C601,0.6
20204924,fn-Umcwf,ln-Rubj,2000-10-24,C103,0.03
20184571,fn-Bsclo,ln-Owuaix,2010-07-16,C103,3.15
20184478,fn-Zxfkbfsi,ln-Vpheawpbo,1995-03-05,C203,0.23
20184353,fn-Ppdr,ln-Ckvqavk,2003-03-05,C601,2.99
20194558,fn-Brbhrfwftl,ln-Molhsm,2006-03-29,C501,3.28
20184283,fn-Ayay,ln-Qfkq,1997-10-04,C206,0.82
20184703,fn-Mwe,ln-Airu,1990-04-01,C104,1.37
20193755,fn-Tsioy,ln-Emz,2010-05-25,C502,2.99
20184720,fn-Oqsyeq,ln-Xiqs,1993-01-27,C403,2.86
20183429,fn-Zhgru,ln-Nie,2009-12-05,C306,2.48
20193603,fn-Ydmnbcow,ln-Fxuzih,2008-09-26,C306,2.12
20184003,fn-Njmhz,ln-Mrbuylu,1992-02-11,C106,2.86
20183681,fn-Biusng,ln-Jjuqvyd,2001-08-16,C301,3.1
20203608,fn-Ncpfqizc,ln-Gumskh,1994-01-26,C605,2.87
20194121,fn-Ngbebv,ln-Kcou,1997-09-01,C406,3.94
20193734,fn-Wjsf,ln-Asxjwqhtnz,1990-12-16,C105,3.78
20194312,fn-Zzefjqfg,ln-Heuagyxf,2006-11-13,C303,3.24
20183920,fn-Tsqnynglop,ln-Pyxrh,2010-09-19,C503,3.68
20184746,fn-Gniaqakbk,ln-Pifs,2008-04-08,C302,2.96
20203614,fn-Puofbtt,ln-Ikinjm,1997-10-22,C501,1.44
20204601,fn-Gjhxnfrd,ln-Fqykivec,1999-08-15,C501,2.3
20194778,fn-Gywpgfwcto,ln-Ldws,1999-11-20,C106,2.83
20193990,fn-Kvuragzus,ln-Uljlk,1996-02-23,C603,2.65
20204323,fn-Ldqgrvkbc,ln-Vimnqsma,1990-08-14,C202,3.36
20184224,fn-Hytrkwsqz,ln-Kwhuq,2008-03-10,C405,2.87
20184836,fn-Fbrtdjzvt,ln-Nos,1993-02-10,C404,3.98
20203838,fn-Czee,ln-Acp,1990-12-22,C202,3.58
20183485,fn-Tdqiozbs,ln-Nhpl,2010-01-26,C402,2.73
20184615,fn-Iwsvnhvrr,ln-Ytimvraj,2003-08-24,C506,3.45
20193490,fn-Tjvfvjvyc,ln-Mnpzrhhbx,1995-12-25,C406,3.16
20204565,fn-Cewwhbemg,ln-Amxkcz,2010-11-08,C104,2.68
20204581,fn-Dhqmljumz,ln-Dcnrimjc,2003-10-18,C203,2.35
20194901,fn-Ehf,ln-Icj,1995-12-14,C201,0.82
20203761,fn-Zqvfaayt,ln-Hntll,2008-02-27,C205,3.96
20203539,fn-Mbiwggzfs,ln-Popzq,2009-07-23,C206,2.73
20184972,fn-Gtelqqgc,ln-Cauhv,2001-09-09,C502,1.22
20203720,fn-Rhmu,ln-Yfum,1998-02-15,C105,3.06
20183825,fn-Dayqpjzgo,ln-Uulnbefjfi,2009-05-17,C503,0.5
20204262,fn-Uuocx,ln-Yugspc,2006-06-18,C301,2.93
20194777,fn-Lac,ln-Acyeulmg,2005-12-24,C102,1.22
20184277,fn-Cvgkof,ln-Nhmrx,2000-01-03,C504,0.42
20194440,fn-Jswbfiyk,ln-Iuxmcuqm,2003-02-05,C302,1.93
20184554,fn-Csctckqlj,ln-Ndluinrahg,1998-05-10,C204,3.11
20203633,fn-Zmubqxdia,ln-Mlhyjuidh,1994-02-09,C505,2.35
20194717,fn-Scbzktxf,ln-Tdxtw,2006-03-27,C504,0.81
20194449,fn-Rxjjcgx,ln-Ouyw,2003-07-31,C604,1.1
20184868,fn-Igimtbs,ln-Hcetgvilts,1992-06-01,C501,3.99
20183664,fn-Tcjsetyhds,ln-Appzw,1997-03-26,C502,2.77
20203975,fn-Snojd,ln-Gng,2008-04-02,C203,0.59
20194213,fn-Thwjluguk,ln-Esvjd,1997-03-10,C605,2.96
20204436,fn-Vrdttogmj,ln-Esqoni,1992-08-29,C303,3.52
20193491,fn-Acswpx,ln-Bwp,2002-08-20,C303,2.06
20184355,fn-Gfirvy,ln-Ijich,1997-10-18,C504,1.14
20184039,fn-Reajeultlc,ln-Mvomxsfkr,1994-01-12,C606,0.53
20183554,fn-Thoq,ln-Eko,1992-01-26,C602,3.55
20194447,fn-Fys,ln-Byjyjwsrkf,2010-06-22,C505,2.87
20183793,fn-Neleoi,ln-Xftmiwbiok,2008-08-25,C402,0.84
20204974,fn-Vndbsjzef,ln-Cejltb,1999-09-13,C302,0.32
20184743,fn-Wtp,ln-Wyw,1994-04-30,C105,2.57
20194821,fn-Ecaiplik,ln-Pihb,1991-06-20,C606,3.12
20194865,fn-Jporyvx,ln-Lmrs,1994-10-03,C401,1.33
20204498,fn-Tvubcvwu,ln-Ygwfql,1990-11-30,C404,1.13
20203437,fn-Rzc,ln-Vwrsh,1991-05-20,C103,2.59
20183769,fn-Owgmdspuhq,ln-Txdscskgl,1997-12-10,C501,1.77
20184315,fn-Vpescuwi,ln-Punu,2005-08-23,C404,2.49
20194175,fn-Nxsqnrra,ln-Twmb,1995-01-04,C104,2.88
20194997,fn-Mzkr,ln-Gbdwyg,1994-01-31,C202,0.93
20184181,fn-Ocevatkmz,ln-Nfp,1994-03-13,C304,3.98
20203983,fn-Czif,ln-Puvphzi,2007-04-07,C405,0.78
20194200,fn-Xjmcqzdw,ln-Vqjpzuwo,1994-12-11,C105,1.82
20204222,fn-Qbbjw,ln-Glnkpwwqx,1998-01-14,C102,3.56
20204160,fn-Pycpeboh,ln-Flgiwly,1990-12-15,C505,3.12
20184367,fn-Xwgg,ln-Qsq,2009-09-22,C102,1.08
