20194370,fn-Xetchzcpp,ln-Yvhdtf,2003-07-09,C401,4.36
20204019,fn-Vyvqtpe,ln-Dgs,2009-12-07,C505,4.39
20184502,fn-Fpkpqebrvc,ln-Hditzzwcar,2003-04-01,C204,3.18
20184120,fn-Sdv,ln-Kvqyzjdkq,1993-12-01,C501,3.21
20184962,fn-Yuh,ln-Uxnfw,2010-07-05,C105,3.34
20204035,fn-Bvum,ln-Lbfqmhrwr,2005-02-13,C103,2.31
20183980,fn-Cuf,ln-Hgvzi,2000-01-07,C401,3.46
20203674,fn-Wbrrxcoz,ln-Ihbo,1997-02-17,C101,3.59
20204387,fn-Ketuytkkh,ln-Ksjvk,1996-03-23,C203,4.30
20194944,fn-Bsvwxu,ln-Dwpccia,2006-09-14,C606,3.09
20193535,fn-Wcrwqt,ln-Aqicqvw,2003-01-02,C601,3.66
20204766,fn-Nne,ln-Ckyse,2004-07-17,C105,1.31
20184106,fn-Miaydjbjeo,ln-Uonqz,1994-01-13,C304,0.63
20184014,fn-Evwd,ln-Wgerokkfy,2003-12-31,C504,3.82
20204363,fn-Mxnvhb,ln-Ikvu,2006-06-14,C101,4.27
20203753,fn-Pckss,ln-Hqljvqpjt,2001-01-28,C202,0.75
20203750,fn-Yixkgts,ln-Ysovucigax,1993-10-31,C506,3.85
20184974,fn-Goihaszcx,ln-Cwaifrtt,2008-01-18,C605,1.44
20193766,fn-Vqzmzqx,ln-Rdht,2000-01-25,C501,3.29
20184321,fn-Voxcsjdkcm,ln-Hcmy,1996-07-03,C401,1.86
20194802,fn-Msrvhz,ln-Jkdlonffvy,1997-08-18,C303,3.34
20203652,fn-Jijcibtcf,ln-Blwt,1995-12-05,C503,1.89
20184781,fn-Tuganmbzk,ln-Gweucx,1997-06-11,C202,1.61
20194180,fn-Svfhet,ln-Oqoeqyupn,1997-06-03,C101,0.73
20183720,fn-Yxoghipdm,ln-Fnihc,1990-01-20,C404,0.78
20183937,fn-Rvthu,ln-Xpvqwbaro,1998-11-09,C401,1.75
20203491,fn-Mrwhx,ln-Tncpmlgu,1990-04-06,C606,0.07
20184542,fn-Ogdh,ln-Hoj,2005-04-10,C503,4.48
20204274,fn-Ievjhfm,ln-Rpskinzb,1997-12-18,C606,2.39
20203704,fn-Uqlztxk,ln-Ypmuzb,1990-07-22,C105,4.23
20194888,fn-Rncni,ln-Qcjm,2004-02-21,C603,2.15
20204346,fn-Sdvnj,ln-Mepga,2003-07-24,C606,4.38
20204487,fn-Hboolkt,ln-Etylarreht,2009-05-25,C305,0.63
20204086,fn-Tzg,ln-Uchawnj,1990-04-07,C405,0.05
20193983,fn-Osmmu,ln-Cxnuk,2007-08-20,C304,4.20
20184507,fn-Zlzeovg,ln-Vjjsxjhhw,2009-09-18,C202,4.31
20204710,fn-Fzuendyrxn,ln-Ioncxh,1999-12-18,C303,0.55
20194070,fn-Yagjhqho,ln-Dlvtx,1991-10-16,C205,1.66
20203869,fn-Wacnu,ln-Lcqwml,1999-01-13,C402,1.42
20184992,fn-Zuiqlaldv,ln-Mvllbnv,1993-11-10,C306,1.68
20204491,fn-Cuwcr,ln-Ldjsw,2006-02-16,C603,3.10
20184688,fn-Cpgejumjr,ln-Afnbwsl,2002-07-27,C303,4.10
20193645,fn-Qbgwlgdjfy,ln-Kujqv,1991-08-12,C602,4.14
20194398,fn-Mnpjfwy,ln-Mupgbitn,2000-09-03,C506,1.90
20194392,fn-Wfx,ln-Lwxupfsfq,1995-03-05,C102,0.39
20204563,fn-Kadlf,ln-Ugav,1999-01-11,C504,1.63
20183440,fn-Mgej,ln-Uugsrfawk,2007-04-30,C305,4.79
20184687,fn-Kxnnjywx,ln-Cdolwkqr,2008-01-14,C602,2.51
20184442,fn-Qstuk,ln-Cxhjto,2006-02-23,C202,0.18
20194030,fn-Lkpvfnaj,ln-Gvrcq,1990-06-25,C306,1.80
20203995,fn-Wcf,ln-Xtgxpvuhlx,1997-03-03,C302,1.79
20203716,fn-Dcqm,ln-Pwbhcgv,2004-01-25,C306,4.55
20184619,fn-Utakfoaep,ln-Tcadbridka,2001-05-02,C201,1.03
20203713,fn-Uyhbkm,ln-Ahn,1996-06-05,C301,3.15
20203929,fn-Uczr,ln-Gzpj,2006-07-28,C306,4.93
20193699,fn-Fjdm,ln-Nmthenigz,2008-04-23,C601,2.65
20203720,fn-Sypswu,ln-Tya,1999-08-14,C405,4.03
20184770,fn-Wemfl,ln-Bqpovn,1993-12-30,C404,0.10
20194511,fn-Rsklyipe,ln-Rvbipbvdgc,1991-08-06,C503,3.15
20184986,fn-Ihwgqrxpu,ln-Xhe,1995-12-22,C403,1.23
20204456,fn-Yfe,ln-Lipqmyruyh,1993-08-07,C604,2.81
20204698,fn-Wangfzbmic,ln-Ucpzxgvxj,1990-07-02,C303,4.10
20193482,fn-Vzyq,ln-Tzrnh,2006-07-07,C106,0.38
20203646,fn-Pano,ln-Ghuqoz,1993-08-15,C105,4.82
20204345,fn-Qvvwphkjgh,ln-Sbrc,2004-08-05,C105,3.07
20194975,fn-Zgejpldhwa,ln-Xevnwkjz,1999-11-11,C603,4.20
20204672,fn-Kbbaackcdz,ln-Thniog,1996-02-16,C602,4.58
20194608,fn-Hlkmrabdvp,ln-Ruwcnph,2008-04-14,C605,4.83
20184797,fn-Ofbowexwu,ln-Nrmn,1994-03-20,C604,4.49
20194240,fn-Nfekl,ln-Omohfmxnc,1998-04-16,C205,1.32
20194765,fn-Bfuzfohpuk,ln-Wmu,1992-01-25,C503,2.53
20204421,fn-Ehpqcq,ln-Dltwhsk,1993-04-29,C305,3.05
20193480,fn-Eyssnukku,ln-Razpay,2000-12-06,C502,0.48
20193895,fn-Hcrwdzsnv,ln-Ros,1999-06-09,C301,2.58
20193509,fn-Tjvq,ln-Naosalx,1990-03-15,C206,3.29
20204560,fn-Sujedpd,ln-Qlft,2003-05-06,C603,4.90
20183990,fn-Fivi,ln-Xshwkegpk,1996-10-08,C103,0.95
20194625,fn-Ffewcpgpv,ln-Wxqr,1995-01-02,C103,0.24
20184878,fn-Kgdenrkpeh,ln-Kycznskkz,2000-04-07,C402,3.30
20204025,fn-Cvuzow,ln-Yvsk,1991-04-20,C403,1.56
20204452,fn-Fxf,ln-Liewvb,1999-01-30,C304,2.03
20204106,fn-Zbdocxk,ln-Zbxvzajzum,1992-05-01,C502,1.30
20183974,fn-Aikdzy,ln-Johj,1994-05-30,C402,4.72
20193776,fn-Rhnrhweb,ln-Qlmmoocwh,2008-01-06,C103,4.15
20203995,fn-Sca,ln-Tmn,1995-06-14,C303,1.52
20184807,fn-Zuqigjcslh,ln-Jbxmqm,1999-10-14,C403,3.51
20183845,fn-Yfjzekpi,ln-Dla,1993-11-23,C205,4.93
20203889,fn-Bhihfndpf,ln-Mhwayzow,2006-02-25,C206,2.27
20193670,fn-Npupmvihj,ln-Xaodhwa,2003-10-10,C502,1.83
20183703,fn-Zptg,ln-Vnsvlijxoh,1999-12-31,C604,1.57
20184141,fn-Gkahw,ln-Ivixg,1990-12-21,C405,2.25
20204829,fn-Qrcfmzw,ln-Bxjdejt,1999-11-03,C505,4.05
20183472,fn-Gjp,ln-Iqyitoi,1997-07-29,C404,3.04
20204904,fn-Uqjltwbj,ln-Kxx,2005-02-19,C406,1.65
20194200,fn-Ridqclduhg,ln-Epj,2007-08-06,C306,1.71
20183834,fn-Ghd,ln-Iscafpiq,2005-05-20,C502,4.92
20204950,fn-Rzete,ln-Ldw,2009-12-15,C304,3.69
20183874,fn-Nlxpwv,ln-Ltw,1994-12-07,C201,2.99
20183908,fn-Iexjab,ln-Ntgsugu,1996-08-11,C302,2.15
20184857,fn-Dfyi,ln-Ukfoud,2010-07-02,C501,2.62
20184067,fn-Aaiw,ln-Lchvvawrv,2008-01-16,C202,3.03
20184810,fn-Gtqamoqvj,ln-Pikuonxp,1991-05-18,C602,4.80
20204380,fn-Tkbqbfhgm,ln-Pdzqhcjytw,1994-10-01,C301,4.86
20204726,fn-Leydjdzb,ln-Xpbmuw,2005-04-16,C603,1.23
20204649,fn-Czxj,ln-Ltp,1999-06-29,C603,2.57
20204565,fn-Waeb,ln-Uayybwvruk,2002-12-18,C101,1.09
20204131,fn-Huahe,ln-Zmp,2007-08-16,C101,2.54
20193849,fn-Jagc,ln-Xmpvmypz,2006-09-27,C405,2.72
20194458,fn-Foovly,ln-Iabqph,2005-09-01,C503,0.48
20184282,fn-Hcjbzqcar,ln-Dzyocx,2004-06-07,C103,2.77
20194385,fn-Cyhbic,ln-Ayfuncywu,2009-03-04,C406,3.78
20184281,fn-Jnemtnarn,ln-Xskyr,2009-07-14,C304,0.22
20193936,fn-Owfj,ln-Ujx,1994-11-23,C301,3.91
20183472,fn-Vjvgqgw,ln-Lkzh,1994-07-25,C303,3.16
20194832,fn-Ishvc,ln-Loww,1995-12-06,C306,2.69
20184576,fn-Zwaiydfyge,ln-Njrrlzibqh,2007-05-31,C104,2.77
20184119,fn-Xqoi,ln-Rjffzr,2004-06-19,C403,1.32
20204363,fn-Cwzuomalba,ln-Ekhgxjbp,1991-05-05,C405,1.18
20183460,fn-Lfxezagrsk,ln-Dxjpsc,2004-05-01,C502,3.56
20183961,fn-Incwyyncmx,ln-Futp,2010-09-16,C406,3.47
20184564,fn-Jlc,ln-Zqycyfpik,2004-02-15,C606,4.46
20193686,fn-Krx,ln-Vhbvvli,2003-01-31,C305,1.15
20204016,fn-Qmjozxoi,ln-Brxedqb,1990-04-18,C302,3.99
20203771,fn-Azhaecbuf,ln-Crolucsn,1991-06-15,C603,3.15
20204498,fn-Ryp,ln-Oxmksixv,1998-11-11,C303,4.46
20203858,fn-Eqtdfo,ln-Kepyo,1996-11-24,C104,4.05
20193855,fn-Eyon,ln-Feonbusy,2009-12-26,C301,1.37
20184710,fn-Srd,ln-Zlaozayxul,1991-07-26,C303,2.66
20184972,fn-Ycp,ln-Grfj,2008-04-01,C405,0.27
20184409,fn-Uybnzv,ln-Ywngt,1997-07-02,C601,1.57
20203665,fn-Purwg,ln-Nyaexjlfg,1994-10-18,C304,0.86
20203499,fn-Wmvy,ln-Iztmdixay,2007-12-07,C401,0.37
20194973,fn-Mkvfophsh,ln-Sqzwnyrw,2000-12-04,C504,4.74
20194036,fn-Dlykoaxrnf,ln-Xsgnkklpv,2007-08-02,C101,3.20
20184083,fn-Iffv,ln-Rauqihs,1994-10-26,C305,2.60
20184859,fn-Wbt,ln-Vvco,2010-11-26,C106,3.65
20193804,fn-Guruvmo,ln-Vzayn,1997-01-21,C301,2.64
20194984,fn-Vbfak,ln-Enos,2003-04-27,C404,4.95
20194957,fn-Gcakwbmxi,ln-Rfaamawb,2000-05-30,C603,4.25
20193950,fn-Dcq,ln-Wiwbvd,2002-04-14,C203,0.50
20204505,fn-Leukdfab,ln-Atzhiuohk,1991-07-06,C505,0.39
20184679,fn-Jxriahx,ln-Eqvigt,1990-09-01,C303,2.29
20183994,fn-Cwb,ln-Ckd,2000-12-28,C306,4.54
20184500,fn-Xkutm,ln-Khvge,2007-07-12,C103,0.94
20193662,fn-Tjozmyuo,ln-Gaxqml,2005-07-16,C203,0.13
20204206,fn-Wsgofcoaz,ln-Lkejmb,2008-09-21,C201,1.03
20193909,fn-Wtb,ln-Ztznpew,1990-12-16,C401,1.80
20204140,fn-Salhcfpb,ln-Irbh,2006-04-23,C503,2.90
20194099,fn-Viburtpswr,ln-Odtzfdbro,2007-09-28,C602,3.52
20194357,fn-Ragvoa,ln-Ouhbi,2009-02-30,C604,1.70
20204719,fn-Vtsvuzlqq,ln-Vslp,2001-08-02,C103,4.07
20204214,fn-Xpnejb,ln-Qqfjksy,1994-12-11,C206,3.63
20183891,fn-Fvuzo,ln-Kdpjfjw,1995-11-25,C605,3.53
20194262,fn-Xecmpn,ln-Ufudcsods,2003-05-05,C605,3.03
20193490,fn-Gfzqwamc,ln-Beylleh,2010-03-03,C305,4.25
20194260,fn-Nangooylah,ln-Tev,2003-10-25,C106,0.38
20184681,fn-Lnzfdz,ln-Ksqnv,2003-02-09,C401,4.17
20183693,fn-Uhl,ln-Xjx,2005-10-07,C502,0.94
20193734,fn-Ijjbfulgo,ln-Xdilhfj,1998-04-24,C303,3.96
20184987,fn-Dfgqimqe,ln-Grrdgybjj,1993-01-29,C606,0.54
20194481,fn-Iltui,ln-Oooxnzepo,1999-08-16,C402,3.81
20194299,fn-Ijfrfd,ln-Anmx,2006-04-05,C106,2.80
20194949,fn-Kzsv,ln-Vdik,1999-02-02,C103,0.00
20194587,fn-Mvmig,ln-Mlwbue,2005-02-14,C305,1.45
20204734,fn-Ymh,ln-Pvjqeuxti,2007-05-18,C504,0.71
20193401,fn-Iagtlyh,ln-Mzjloyub,1993-12-24,C405,3.19
20194455,fn-Yujhoqwv,ln-Mgew,2010-09-15,C602,4.21
20184289,fn-Gvjwjdhn,ln-Rdn,1998-08-14,C501,0.16
20204699,fn-Uwbod,ln-Zqhx,1993-07-29,C604,1.66
20193568,fn-Vrsaycg,ln-Bdprqc,1991-11-22,C504,2.63
20193774,fn-Kqzu,ln-Wlcck,1990-09-21,C502,2.55
20193649,fn-Xzjmxcriv,ln-Hqmborxu,1992-09-15,C203,4.61
20193723,fn-Yknmuwdtae,ln-Fxq,1994-03-16,C305,1.13
20193750,fn-Hoq,ln-Rmy,2006-01-04,C203,3.16
20184404,fn-Bakproky,ln-Pnsazgcs,2005-11-15,C303,3.00
20204799,fn-Hipyjlb,ln-Fykgypkp,2008-08-04,C604,1.20
20193904,fn-Gosumobjw,ln-Anh,1995-10-10,C605,1.91
20184131,fn-Erf,ln-Zhc,1996-06-01,C301,0.19
20183451,fn-Ayeilxizt,ln-Rccfxrz,1992-03-22,C402,3.72
20194554,fn-Sycai,ln-Wfinc,1993-02-10,C605,3.50
20184586,fn-Zlvfvskyi,ln-Epkxemw,2007-06-09,C504,1.58
20184628,fn-Zfackpjdjb,ln-Ilpz,1992-02-07,C202,0.80
20194379,fn-Cjaksnd,ln-Qvles,1996-07-09,C201,3.76
20184063,fn-Nghvru,ln-Qtxzcvdeev,2003-06-20,C304,2.45
20194630,fn-Zqyvik,ln-Rxofctf,1991-10-09,C504,1.17
20184845,fn-Hcg,ln-Qbod,1999-02-24,C102,4.86
20204773,fn-Fcykd,ln-Evxnei,1990-08-27,C102,0.41
20203556,fn-Oldjak,ln-Lomz,2000-05-13,C505,2.53
20204435,fn-Nwxcurss,ln-Gkrljdtha,1993-07-20,C102,1.59
20194297,fn-Qmwf,ln-Iyemdcgasd,1999-10-13,C602,3.79
20204909,fn-Xxkgjf,ln-Ohvdumhjvo,1991-06-21,C503,2.38
20203408,fn-Assvey,ln-Qqcmajdu,2000-08-06,C201,3.04
20184365,fn-Wqpqqder,ln-Wwmj,2006-05-22,C201,3.04
20203792,fn-Trhgudsjgu,ln-Kmnriheqx,2010-09-12,C402,2.50
20204032,fn-Yccfwhde,ln-Doqqpng,1994-12-07,C401,2.07
20204598,fn-Iqjkbvhlh,ln-Zko,1990-03-11,C403,3.73
20193605,fn-Qobdtnrh,ln-Ydrcicr,1994-11-08,C204,1.11
20203466,fn-Qvucgwww,ln-Zncqiuymax,2006-11-19,C406,0.02
20194521,fn-Ror,ln-Thslxbaznr,1994-08-06,C401,2.40
20204628,fn-Pevrpzi,ln-Rer,2003-10-06,C205,3.51
20203406,fn-Jlkgkxo,ln-Xgxbwppz,1993-02-03,C103,4.47
20203405,fn-Ornrznlmn,ln-Ktq,2002-08-29,C206,1.02
20194964,fn-Raoj,ln-Fhv,2001-07-28,C603,2.71
20193784,fn-Unz,ln-Rqok,2005-04-30,C304,4.85
20203873,fn-Kte,ln-Kiarts,1993-07-13,C604,0.48
20183581,fn-Qpgryrsngo,ln-Nvst,2001-03-11,C503,2.28
20194868,fn-Ljf,ln-Fbqrzkuhnk,1997-10-05,C204,2.59
20194513,fn-Mpabi,ln-Qtz,1993-03-21,C404,1.29
20184448,fn-Nsjdcygxy,ln-Mafgxcjom,2007-10-21,C506,3.77
20184110,fn-Tkgyg,ln-Bpcxlodg,1996-05-01,C304,4.21
20193873,fn-Rialeuk,ln-Alzhvhoy,2004-06-02,C304,0.49
20184273,fn-Ttnf,ln-Gdksjevosg,2000-11-06,C103,4.07
20204538,fn-Hyrzsel,ln-Ncne,1994-01-01,C401,0.39
20184430,fn-Bvketmv,ln-Dpspvg,2008-12-09,C303,1.73
20203487,fn-Hicibqd,ln-Aca,1994-11-10,C404,4.95
20184423,fn-Hkfub,ln-Uck,2007-04-25,C302,3.62
20184725,fn-Jqghg,ln-Dqg,2006-11-07,C406,0.63
20194360,fn-Sft,ln-Cxjvl,2002-12-16,C505,2.81
20184787,fn-Zjt,ln-Kngr,2000-10-11,C404,1.45
20194658,fn-Jceycly,ln-Utqp,1996-05-30,C501,1.35
20193494,fn-Vwnh,ln-Sbrfb,1999-04-27,C201,2.91
20204467,fn-Bpwgx,ln-Qex,1995-12-16,C405,4.56
20204616,fn-Qnlhiso,ln-Eigklino,2009-04-19,C405,4.89
20194038,fn-Rlhknwgt,ln-Riimwlan,2004-05-23,C503,2.01
20184278,fn-Foaivnoa,ln-Utj,2010-05-19,C201,4.98
20203457,fn-Vaz,ln-Zhzpzaw,1993-11-10,C205,0.28
20183815,fn-Zindrkwzv,ln-Rlrehqnse,2004-09-20,C301,1.14
20183877,fn-Zfy,ln-Ijjqwuq,2007-09-26,C304,2.40
20204964,fn-Qbjrsnpjk,ln-Tbpwcm,2009-07-10,C304,0.54
20204264,fn-Tplqbnt,ln-Lgyui,1992-08-24,C501,4.51
20203948,fn-Oznc,ln-Nklkius,2010-06-29,C604,2.47
20194618,fn-Rafz,ln-Ufiby,1991-09-05,C204,1.22
20194454,fn-Pdkuzmyh,ln-Tqjaixk,1990-04-01,C505,4.01
20184922,fn-Ecnvy,ln-Prgm,1991-05-01,C504,0.38
20203538,fn-Gitetjrfdi,ln-Pqcogt,2003-08-31,C504,2.72
20204839,fn-Dbkgwf,ln-Cmnz,2007-08-24,C603,0.67
20183411,fn-Ikyaowzj,ln-Yox,2006-09-30,C605,3.78
20203725,fn-Wbhht,ln-Vcmcwl,1996-02-19,C402,2.74
20204446,fn-Tkqezoehyy,ln-Alibxsc,2008-03-11,C604,4.03
20194127,fn-Exldmvx,ln-Chneriqel,1993-10-04,C602,0.47
20204763,fn-Ueafnbaoij,ln-Sqbgjtknka,2002-02-08,C304,4.12
20203887,fn-Fkvtgbdg,ln-Mxywma,1994-07-23,C503,1.94
20184488,fn-Fnhuna,ln-Njrr,2000-05-16,C502,3.86
20184641,fn-Etopmic,ln-Rlqnzcumoj,2000-10-31,C401,3.43
20184540,fn-Gjq,ln-Wyip,2002-10-08,C206,3.46
20204879,fn-Btpkw,ln-Rivsegfr,2010-09-20,C104,4.03
20183487,fn-Wrvrlgg,ln-Zebj,1992-06-23,C302,4.48
20184265,fn-Ibwnioe,ln-Znavxkcx,2009-11-23,C502,3.77
20204427,fn-Nkarmpt,ln-Whtncvqr,1999-09-14,C303,4.39
20204198,fn-Xkaj,ln-Lcjd,1992-10-20,C505,4.18
20194025,fn-Zbqqagbn,ln-Csl,1995-05-26,C404,1.49
20204948,fn-Vdpdry,ln-Locr,2010-01-29,C304,4.26
20184948,fn-Ilhlr,ln-Xgwv,1999-04-12,C403,4.09
20183683,fn-Jtywigowgu,ln-Swto,2004-05-05,C106,1.37
20204667,fn-Sjy,ln-Ppt,1991-08-22,C101,1.25
20204313,fn-Nntwcvcjg,ln-Oniv,2003-08-28,C404,2.82
20194653,fn-Bpnno,ln-Rciag,2007-04-13,C206,2.40
20183883,fn-Qofrlnd,ln-Mfqucd,1993-10-11,C205,4.73
